"","X","mean_x","max_x","min_x","sd_x","mean_y","max_y","min_y","sd_y","mean_z","max_z","min_z","sd_z","act","time","time0_start","time1_finish"
"1205",1204,-0.417516746411483,-0.306,-0.574,0.0410507537284148,0.674363636363636,0.766,0.612,0.0355729453455775,9.77464114832536,9.776,9.773,0.00077857773561437,"SITTING","2019-06-16 05:25:00","2019-06-16 04:14:33","2019-06-16 05:30:28"
"1206",1205,-0.263038167938931,-0.153,-0.344,0.0404019048637281,0.684068702290076,0.766,0.574,0.0308617739257071,9.7787251908397,9.78,9.777,0.00052701532767817,"SITTING","2019-06-16 05:26:00","2019-06-16 04:14:33","2019-06-16 05:30:28"
"1207",1206,5.803,5.803,5.803,0,-4.079,-4.079,-4.079,0,-6.407,-6.407,-6.407,0,"SITTING","2019-06-16 05:27:00","2019-06-16 04:14:33","2019-06-16 05:30:28"
"1208",1207,-9.74129850746269,-9.538,-9.768,0.0538968500727195,-1.13068656716418,-0.919,-2.011,0.387949244449138,-2.16616417910448,-1.925,-2.288,0.0602164255867763,"SITTING","2019-06-16 05:28:00","2019-06-16 04:14:33","2019-06-16 05:30:28"
"1209",1208,-0.254267942583732,0.268,-0.612,0.0647179158413097,0.792444976076555,0.881,-0.038,0.0897431060461578,9.77,9.772,9.748,0.00230801279825837,"SITTING","2019-06-16 05:29:00","2019-06-16 04:14:33","2019-06-16 05:30:28"
"1210",1209,-0.32974,-0.076,-0.574,0.0608858212749342,0.72128,1.034,0.191,0.12765848379504,9.77217,9.776,9.766,0.0014146063449283,"SITTING","2019-06-16 05:30:00","2019-06-16 04:14:33","2019-06-16 05:30:28"
"1211",1210,-0.24123,-0.153,-0.344,0.0428409921227393,0.23125,0.306,0.114,0.0445120287907741,9.80077,9.801,9.8,0.000422952584681567,"STANDING","2019-06-16 07:26:00","2019-06-16 07:25:34","2019-06-16 07:26:50"
"1212",1211,-0.242257352941177,-0.153,-0.344,0.0420212556165868,0.236647058823529,0.344,0.038,0.0391885459227433,9.80069117647059,9.801,9.8,0.000462859807301776,"WALKING","2019-06-16 07:28:00","2019-06-16 07:27:34","2019-06-16 07:38:53"
"1213",1212,0.721175438596491,0.814,0.66,0.0285447159265608,-2.70459649122807,-2.652,-2.777,0.0271618287921079,-9.14730701754386,-8.964,-9.261,0.0752228697093471,"WALKING","2019-06-16 07:32:00","2019-06-16 07:27:34","2019-06-16 07:38:53"
"1214",1213,-0.0431306818181818,0,-1,0.126896943435399,1.71227272727273,71,0,9.15030115816932,14.954,322.625,-1.426,40.6400462560198,"WALKING","2019-06-16 07:33:00","2019-06-16 07:27:34","2019-06-16 07:38:53"
"1215",1214,-0.0430753138075314,-0.009,-1,0.140984811214093,1.99756485355649,71,0.488,10.1077011751014,16.2915941422594,322.625,9.739,44.8726695409304,"WALKING","2019-06-16 07:34:00","2019-06-16 07:27:34","2019-06-16 07:38:53"
"1216",1215,0.698066666666667,0.737,-1,0.257433652410205,-1.06201111111111,71,-2.719,10.9246193459455,-1.70335555555556,322.625,-9.261,49.1682679460644,"WALKING","2019-06-16 07:36:00","2019-06-16 07:27:34","2019-06-16 07:38:53"
"1217",1216,-0.23930534351145,-0.114,-0.344,0.0391796440730232,0.229885496183206,0.344,0.114,0.0392578539366768,9.80092366412214,9.801,9.8,0.000266554096419914,"WALKING","2019-06-16 07:37:00","2019-06-16 07:27:34","2019-06-16 07:38:53"
"1218",1217,-0.539662251655629,-0.124,-0.66,0.0819858432834367,9.75300662251656,10.075,9.462,0.0653252882824348,0.0744105960264901,0.296,-0.335,0.104795564252385,"WALKING","2019-06-16 07:38:00","2019-06-16 07:27:34","2019-06-16 07:38:53"
"1219",1218,-0.102035087719298,-0.086,-1,0.121062257435745,10.7390877192982,71,9.663,8.12428411852986,6.09236842105263,322.625,0.44,42.6744457461001,"SITTING","2019-06-16 07:40:00","2019-06-16 07:39:49","2019-06-16 08:02:11"
"1220",1219,-0.0318196721311475,-0.019,-0.057,0.0100158344580325,0.534983606557377,0.545,0.526,0.00387079579793219,9.61165573770491,9.625,9.433,0.0335950816072338,"SITTING","2019-06-16 07:41:00","2019-06-16 07:39:49","2019-06-16 08:02:11"
"1221",1220,-0.0455337837837838,-0.019,-0.057,0.00538126700370623,0.553743243243243,0.584,0.507,0.0365636378646821,9.65134459459459,9.749,9.395,0.0726190987826056,"SITTING","2019-06-16 07:42:00","2019-06-16 07:39:49","2019-06-16 08:02:11"
"1222",1221,-0.237635714285714,-0.153,-0.306,0.0365517688879573,0.2268,0.344,0.114,0.0379896237253196,9.80096428571428,9.801,9.8,0.00018624321862837,"SITTING","2019-06-16 07:43:00","2019-06-16 07:39:49","2019-06-16 08:02:11"
"1223",1222,-0.242385593220339,-0.114,-0.344,0.0418409303330597,0.228762711864407,0.344,0.114,0.0413056439327558,9.80083474576271,9.801,9.8,0.000372199241688742,"SITTING","2019-06-16 07:44:00","2019-06-16 07:39:49","2019-06-16 08:02:11"
"1224",1223,-0.244842342342342,-0.153,-0.344,0.040793902147345,0.242153153153153,0.306,0.153,0.0334829458037356,9.80052252252252,9.801,9.8,0.000500621276401882,"SITTING","2019-06-16 07:46:00","2019-06-16 07:39:49","2019-06-16 08:02:11"
"1225",1224,-0.241890756302521,-0.153,-0.344,0.0364735311308348,0.224739495798319,0.306,0.114,0.0350180249433069,9.80096638655462,9.801,9.8,0.000180994105590155,"SITTING","2019-06-16 07:48:00","2019-06-16 07:39:49","2019-06-16 08:02:11"
"1226",1225,0.730473170731707,0.814,0.603,0.0446238693732217,-2.73640487804878,-2.624,-2.844,0.0435981760682732,-9.22199024390244,-9.04,-9.395,0.0628509745540292,"SITTING","2019-06-16 07:49:00","2019-06-16 07:39:49","2019-06-16 08:02:11"
"1227",1226,-0.241712918660287,-0.153,-0.306,0.034734762508712,0.232334928229665,0.344,0.114,0.0360668819843989,9.80088038277512,9.801,9.8,0.000325292541251824,"SITTING","2019-06-16 07:51:00","2019-06-16 07:39:49","2019-06-16 08:02:11"
"1228",1227,0.841458128078818,15.582,-8.676,2.76969804837615,-6.06067980295567,0.047,-19.604,6.25934484527061,-1.01267980295566,9.739,-15.639,3.06900742185192,"SITTING","2019-06-16 07:52:00","2019-06-16 07:39:49","2019-06-16 08:02:11"
"1229",1228,-0.239880733944954,-0.153,-0.306,0.0330775533071851,0.227467889908257,0.306,0.114,0.0351822158376505,9.8008623853211,9.801,9.8,0.000346086317328161,"SITTING","2019-06-16 07:53:00","2019-06-16 07:39:49","2019-06-16 08:02:11"
"1230",1229,-0.24352380952381,-0.153,-0.344,0.0388789436164202,0.228077922077922,0.306,0.114,0.033464750916813,9.80090043290043,9.801,9.8,0.000300072141397961,"SITTING","2019-06-16 07:54:00","2019-06-16 07:39:49","2019-06-16 08:02:11"
"1231",1230,-2.85790291262136,-0.21,-3.878,1.63752573106299,9.1112427184466,9.845,8.849,0.421154004388117,0.0471456310679612,0.555,-0.076,0.201097498924931,"SITTING","2019-06-16 07:55:00","2019-06-16 07:39:49","2019-06-16 08:02:11"
"1232",1231,1.46623404255319,16.156,-0.105,2.86753756059526,-0.224489361702128,0.756,-3.782,0.557272623639704,0.745744680851064,9.605,-11.617,9.58694827099773,"SITTING","2019-06-16 07:56:00","2019-06-16 07:39:49","2019-06-16 08:02:11"
"1233",1232,-2.61648484848485,-2.068,-3.878,0.838192638816937,16.3518787878788,19.614,8.849,4.98516229661012,0.443939393939394,0.67,-0.076,0.345465032352174,"SITTING","2019-06-16 07:58:00","2019-06-16 07:39:49","2019-06-16 08:02:11"
"1234",1233,-0.245977678571429,-0.153,-0.344,0.0364994556377404,0.227178571428572,0.344,0.114,0.0402389085708404,9.80090625,9.801,9.8,0.000292133408310369,"SITTING","2019-06-16 07:59:00","2019-06-16 07:39:49","2019-06-16 08:02:11"
"1235",1234,3.581,3.581,3.581,0,0.526,0.526,0.526,0,8.734,8.734,8.734,0,"SITTING","2019-06-16 08:01:00","2019-06-16 07:39:49","2019-06-16 08:02:11"
"1236",1235,-0.152658536585366,-0.134,-0.162,0.00223398171848113,0.439248780487805,0.44,0.392,0.00515177115704098,-9.75908780487805,-9.759,-9.768,0.000886775145016603,"SITTING","2019-06-16 08:02:00","2019-06-16 07:39:49","2019-06-16 08:02:11"
"1237",1236,-0.242186602870813,-0.114,-0.344,0.0390346075794903,0.227799043062201,0.306,0.153,0.0348540611120561,9.80093301435407,9.801,9.8,0.000250597372416538,"WALKING","2019-06-16 08:03:00","2019-06-16 08:02:36","2019-06-16 08:09:01"
"1238",1237,-0.258177033492823,1.982,-7.403,1.05499563080065,1.84904784688995,6.56,-1.819,2.55658584639894,9.28472248803828,18.436,0.114,1.45476666762483,"WALKING","2019-06-16 08:09:00","2019-06-16 08:02:36","2019-06-16 08:09:01"
"1239",1238,-0.242502392344498,-0.153,-0.306,0.0413422772531937,0.234679425837321,0.306,0.153,0.0352744406221731,9.80083253588517,9.801,9.8,0.00037428621800012,"SITTING","2019-06-16 08:13:00","2019-06-16 08:09:04","2019-06-16 09:06:11"
"1240",1239,-0.243,-0.153,-0.344,0.0385348794851747,0.233705357142857,0.344,0.153,0.0367059507149633,9.80080357142857,9.801,9.8,0.000399081958081768,"SITTING","2019-06-16 08:14:00","2019-06-16 08:09:04","2019-06-16 09:06:11"
"1241",1240,-0.239604395604396,-0.153,-0.306,0.0414825120278056,0.232245421245421,0.344,0.114,0.0365013374440983,9.80069963369963,9.801,9.8,0.000459259167548782,"SITTING","2019-06-16 08:16:00","2019-06-16 08:09:04","2019-06-16 09:06:11"
"1242",1241,-0.240373205741627,-0.153,-0.344,0.0375724230110837,0.226497607655502,0.344,0.114,0.0362755380071848,9.80093779904307,9.801,9.8,0.0002421000623532,"SITTING","2019-06-16 08:18:00","2019-06-16 08:09:04","2019-06-16 09:06:11"
"1243",1242,-0.232898305084746,-0.153,-0.306,0.0351675816700767,0.221415254237288,0.344,0.114,0.0414498618498386,9.80098305084746,9.801,9.8,0.000129631354196173,"SITTING","2019-06-16 08:19:00","2019-06-16 08:09:04","2019-06-16 09:06:11"
"1244",1243,-0.239713656387665,-0.153,-0.344,0.0402755106681532,0.230779735682819,0.306,0.153,0.031796016530164,9.80088986784141,9.801,9.8,0.000313746247978202,"SITTING","2019-06-16 08:20:00","2019-06-16 08:09:04","2019-06-16 09:06:11"
"1245",1244,-0.238865546218487,-0.114,-0.344,0.0374030221414286,0.22696218487395,0.344,0.114,0.0380240130470465,9.80094537815126,9.801,9.8,0.000227719532566088,"SITTING","2019-06-16 08:21:00","2019-06-16 08:09:04","2019-06-16 09:06:11"
"1246",1245,0.0269519230769231,0.038,-1,0.0717165488428328,0.147379807692308,71,-0.21,4.93651325295447,11.3009807692308,322.625,9.797,21.6907191230932,"SITTING","2019-06-16 08:25:00","2019-06-16 08:09:04","2019-06-16 09:06:11"
"1247",1246,4.30375,15.744,-0.919,3.84364696892666,8.3855,19.614,0,5.4200940469941,-1.42379166666667,10.678,-20.475,7.16507861529836,"SITTING","2019-06-16 08:26:00","2019-06-16 08:09:04","2019-06-16 09:06:11"
"1248",1247,-0.23883257918552,-0.153,-0.383,0.0373072504182781,0.233678733031674,0.344,0.114,0.0407736651888563,9.8007556561086,9.801,9.8,0.000430672992716586,"SITTING","2019-06-16 08:27:00","2019-06-16 08:09:04","2019-06-16 09:06:11"
"1249",1248,-0.241234449760766,-0.153,-0.306,0.0402620927821765,0.228430622009569,0.306,0.114,0.0381107472740213,9.80087559808613,9.801,9.8,0.000330831922228455,"SITTING","2019-06-16 08:28:00","2019-06-16 08:09:04","2019-06-16 09:06:11"
"1250",1249,-0.245479338842975,-0.153,-0.306,0.035379395880831,0.241396694214876,0.306,0.114,0.0409062911499855,9.80045454545454,9.801,9.8,0.00049999999999981,"SITTING","2019-06-16 08:29:00","2019-06-16 08:09:04","2019-06-16 09:06:11"
"1251",1250,-0.243259786476868,-0.153,-0.344,0.0383480319660414,0.232768683274021,0.421,0.114,0.0434519424361481,9.80075444839858,9.801,9.8,0.00043118167989563,"SITTING","2019-06-16 08:31:00","2019-06-16 08:09:04","2019-06-16 09:06:11"
"1252",1251,2.49928723404255,2.518,-1,0.256576520044796,9.66499468085106,71,9.337,4.49723648536734,2.96342021276596,322.625,1.254,23.4383890913349,"SITTING","2019-06-16 08:32:00","2019-06-16 08:09:04","2019-06-16 09:06:11"
"1253",1252,0.363,0.363,0.363,0,-0.239,-0.239,-0.239,0,9.759,9.759,9.759,0,"SITTING","2019-06-16 08:33:00","2019-06-16 08:09:04","2019-06-16 09:06:11"
"1254",1253,-0.23577990430622,-0.153,-0.344,0.0436381468838027,0.24055980861244,0.344,0.153,0.0434790788766643,9.80075119617225,9.801,9.8,0.00043335786950511,"SITTING","2019-06-16 08:34:00","2019-06-16 08:09:04","2019-06-16 09:06:11"
"1255",1254,0.757287804878049,0.814,0.679,0.0153897119174765,-2.70428780487805,-2.662,-2.825,0.0171812739364515,-9.15801951219512,-9.04,-9.251,0.0240046892836381,"SITTING","2019-06-16 08:35:00","2019-06-16 08:09:04","2019-06-16 09:06:11"
"1256",1255,0.143484536082474,9.998,-7.862,2.75277629660273,-16.3126134020619,-6.656,-19.604,2.56476154292118,-10.2612113402062,9.615,-15.333,4.97008391122701,"SITTING","2019-06-16 08:37:00","2019-06-16 08:09:04","2019-06-16 09:06:11"
"1257",1256,-0.237607655502392,-0.153,-0.344,0.0397915136240899,0.235392344497608,0.306,0.153,0.0381952113736886,9.80088038277512,9.801,9.8,0.000325292541251626,"SITTING","2019-06-16 08:38:00","2019-06-16 08:09:04","2019-06-16 09:06:11"
"1258",1257,-0.241302083333333,-0.153,-0.344,0.0421556314004657,0.232916666666667,0.306,0.114,0.037449662121072,9.80083333333334,9.801,9.8,0.000374634324632709,"SITTING","2019-06-16 08:39:00","2019-06-16 08:09:04","2019-06-16 09:06:11"
"1259",1258,0.181923076923077,0.22,-1,0.136080168238477,0.752858974358974,71,-0.201,8.05722953533336,13.7977435897436,322.625,9.787,35.4219282807727,"SITTING","2019-06-16 08:40:00","2019-06-16 08:09:04","2019-06-16 09:06:11"
"1260",1259,-0.242457627118644,-0.153,-0.344,0.0428553517734025,0.233741525423729,0.344,0.114,0.0428011350540906,9.80061864406779,9.801,9.8,0.000486752005980583,"SITTING","2019-06-16 08:41:00","2019-06-16 08:09:04","2019-06-16 09:06:11"
"1261",1260,5.34257746478873,7.786,-0.679,0.97252507842678,3.12808920187793,6.368,-9.893,1.00329018475996,5.92228638497653,10.573,1.599,0.865174907418705,"SITTING","2019-06-16 08:42:00","2019-06-16 08:09:04","2019-06-16 09:06:11"
"1262",1261,-0.237043062200957,-0.153,-0.344,0.0450977897100477,0.236133971291866,0.306,0.153,0.0354075345634874,9.80093779904306,9.801,9.8,0.000242100062353025,"SITTING","2019-06-16 08:43:00","2019-06-16 08:09:04","2019-06-16 09:06:11"
"1263",1262,0.765257142857143,0.9,0.114,0.296937898186401,-7.18908571428572,5.324,-9.778,5.70528770790207,1.61794285714286,8.887,0.114,3.31429539540623,"SITTING","2019-06-16 08:44:00","2019-06-16 08:09:04","2019-06-16 09:06:11"
"1264",1263,-0.242193661971831,-0.114,-0.306,0.0455689726360815,0.232003521126761,0.306,0.153,0.0339246200599962,9.80088732394366,9.801,9.8,0.000316754557125595,"SITTING","2019-06-16 08:46:00","2019-06-16 08:09:04","2019-06-16 09:06:11"
"1265",1264,2.75140909090909,4.922,-4.175,1.54281958384326,-9.47308874458875,-3.926,-15.093,1.01129626376505,1.18215800865801,12.076,-2.03,1.35789007368142,"SITTING","2019-06-16 08:48:00","2019-06-16 08:09:04","2019-06-16 09:06:11"
"1266",1265,2.89320869565217,2.988,-1.407,0.31050789484727,0.509204347826087,0.996,-7.814,0.58785045998093,9.59541304347826,9.711,-3.83,0.890045486696089,"SITTING","2019-06-16 08:49:00","2019-06-16 08:09:04","2019-06-16 09:06:11"
"1267",1266,-0.243229787234043,-0.153,-0.306,0.0423048355265553,0.231340425531915,0.344,0,0.0469929420940609,9.80086382978723,9.801,9.8,0.00034370127901177,"SITTING","2019-06-16 08:51:00","2019-06-16 08:09:04","2019-06-16 09:06:11"
"1268",1267,-0.247,-0.153,-0.306,0.0370145158034694,0.230144032921811,0.344,0.114,0.0406322938193711,9.80093004115226,9.801,9.8,0.000255604126284682,"SITTING","2019-06-16 08:52:00","2019-06-16 08:09:04","2019-06-16 09:06:11"
"1269",1268,0.469,0.469,0.469,0,-0.287,-0.287,-0.287,0,9.739,9.739,9.739,0,"SITTING","2019-06-16 08:53:00","2019-06-16 08:09:04","2019-06-16 09:06:11"
"1270",1269,-0.239942583732057,-0.153,-0.344,0.0389440742384799,0.229861244019139,0.306,0.114,0.0354524991033882,9.80085645933015,9.801,9.8,0.00035146520169344,"SITTING","2019-06-16 08:54:00","2019-06-16 08:09:04","2019-06-16 09:06:11"
"1271",1270,2.46312080536913,2.777,2.461,0.0258877286884017,0.652221476510067,0.833,0.651,0.0149100209534465,9.71871812080537,9.72,9.529,0.0156473296819137,"SITTING","2019-06-16 08:55:00","2019-06-16 08:09:04","2019-06-16 09:06:11"
"1272",1271,0.46895,0.469,0.459,0.000707106781186541,-0.2948,-0.287,-0.335,0.00433751891658801,9.738955,9.739,9.73,0.000636396103067891,"SITTING","2019-06-16 08:56:00","2019-06-16 08:09:04","2019-06-16 09:06:11"
"1273",1272,-0.242474885844749,-0.153,-0.306,0.0413863322224422,0.230059360730594,0.344,0.153,0.0422066904296067,9.8008401826484,9.801,9.8,0.000367276067292163,"SITTING","2019-06-16 08:58:00","2019-06-16 08:09:04","2019-06-16 09:06:11"
"1274",1273,-0.1198407960199,-0.019,-0.22,0.0425858489097398,-2.62634328358209,-2.528,-2.729,0.0365527915098721,-9.53012437810945,-9.308,-9.692,0.078027940205649,"SITTING","2019-06-16 09:00:00","2019-06-16 08:09:04","2019-06-16 09:06:11"
"1275",1274,-0.313604761904762,2.135,-3.246,1.09542147226129,6.1854619047619,7.546,2.518,1.09162578852745,7.37200476190476,11.99,3.256,1.54453593004879,"SITTING","2019-06-16 09:01:00","2019-06-16 08:09:04","2019-06-16 09:06:11"
"1276",1275,-0.239008583690987,-0.153,-0.344,0.0400158364573574,0.231678111587983,0.306,0.153,0.0385019512699154,9.80068669527897,9.801,9.8,0.000464835692906478,"SITTING","2019-06-16 09:02:00","2019-06-16 08:09:04","2019-06-16 09:06:11"
"1277",1276,-0.240213953488372,-0.153,-0.306,0.03978283092197,0.232539534883721,0.344,0.076,0.0429804027258266,9.80065581395349,9.801,9.8,0.000476210864696104,"SITTING","2019-06-16 09:03:00","2019-06-16 08:09:04","2019-06-16 09:06:11"
"1278",1277,-0.241459330143541,-0.153,-0.306,0.0450740792125233,0.23544019138756,0.344,0.153,0.0382260170157221,9.80084688995215,9.801,9.8,0.000360958116503235,"SITTING","2019-06-16 09:04:00","2019-06-16 08:09:04","2019-06-16 09:06:11"
"1279",1278,-0.235974137931034,-0.153,-0.306,0.0389990994783205,0.238629310344828,0.306,0.153,0.0360744472186191,9.80093965517241,9.801,9.8,0.000239157692326836,"SITTING","2019-06-16 09:05:00","2019-06-16 08:09:04","2019-06-16 09:06:11"
"1280",1279,0.462059829059829,0.507,0.45,0.0109405057235837,-0.304008547008547,-0.287,-0.344,0.0113733625016859,9.73838461538462,9.739,9.73,0.002281281225941,"SITTING","2019-06-16 09:06:00","2019-06-16 08:09:04","2019-06-16 09:06:11"
"1281",1280,-0.233862962962963,-0.153,-0.306,0.0426230965901754,0.235266666666667,0.306,0.153,0.0339297765948577,9.8009074074074,9.801,9.8,0.000290398938426497,"DOWNSTAIRS","2019-06-16 09:07:00","2019-06-16 09:06:45","2019-06-16 09:07:00"
"1282",1281,-0.161186602870813,-0.038,-0.268,0.0406086933242155,0.074377990430622,0.153,-0.038,0.0402134412778085,9.80499043062201,9.805,9.804,9.75877623755283e-05,"SITTING","2019-06-16 09:18:00","2019-06-16 09:17:15","2019-06-16 10:29:04"
"1283",1282,-0.159368421052632,-0.038,-0.229,0.0354116337616329,0.0747607655502392,0.229,0,0.0399356476504046,9.805,9.805,9.805,0,"SITTING","2019-06-16 09:19:00","2019-06-16 09:17:15","2019-06-16 10:29:04"
"1284",1283,-0.16433014354067,-0.076,-0.268,0.0341960003913873,0.0718516746411483,0.191,0,0.0405886021511697,9.805,9.805,9.805,0,"SITTING","2019-06-16 09:20:00","2019-06-16 09:17:15","2019-06-16 10:29:04"
"1285",1284,-0.159299319727891,-0.076,-0.268,0.0345682598430288,0.0713673469387755,0.153,-0.038,0.038534112557373,9.805,9.805,9.805,0,"SITTING","2019-06-16 09:21:00","2019-06-16 09:17:15","2019-06-16 10:29:04"
"1286",1285,0.241420689655172,0.249,0.22,0.0097934707313351,-0.00367586206896552,0,-0.028,0.00520534281961638,10.0085172413793,10.084,9.969,0.00819137711278341,"SITTING","2019-06-16 09:22:00","2019-06-16 09:17:15","2019-06-16 10:29:04"
"1287",1286,-9.347,-9.347,-9.347,0,-2.317,-2.317,-2.317,0,-3.208,-3.208,-3.208,0,"SITTING","2019-06-16 09:23:00","2019-06-16 09:17:15","2019-06-16 10:29:04"
"1288",1287,0.229,0.229,0.229,0,-0.009,-0.009,-0.009,0,10.008,10.008,10.008,0,"SITTING","2019-06-16 09:24:00","2019-06-16 09:17:15","2019-06-16 10:29:04"
"1289",1288,-0.161033492822967,-0.076,-0.268,0.0311285150587169,0.0713157894736842,0.153,-0.038,0.0395906431917957,9.805,9.805,9.805,0,"SITTING","2019-06-16 09:25:00","2019-06-16 09:17:15","2019-06-16 10:29:04"
"1290",1289,-0.163175324675325,-0.076,-0.306,0.0401954592299224,0.0738116883116883,0.153,0,0.0340740772187222,9.805,9.805,9.805,0,"SITTING","2019-06-16 09:26:00","2019-06-16 09:17:15","2019-06-16 10:29:04"
"1291",1290,-9.43799411764706,-8.025,-9.5,0.138318665478059,0.783535294117647,2.346,-2.423,2.20656305652379,-1.10222941176471,-0.028,-3.993,1.51876047258754,"SITTING","2019-06-16 09:27:00","2019-06-16 09:17:15","2019-06-16 10:29:04"
"1292",1291,-0.163398268398268,-0.076,-0.268,0.0368249300779973,0.0752034632034632,0.191,-0.038,0.0386216563054999,9.80499567099567,9.805,9.804,6.57951694958638e-05,"SITTING","2019-06-16 09:28:00","2019-06-16 09:17:15","2019-06-16 10:29:04"
"1293",1292,-0.162319248826291,-0.076,-0.229,0.0292708795885246,0.0706619718309859,0.153,-0.038,0.0369194471158335,9.805,9.805,9.805,0,"SITTING","2019-06-16 09:29:00","2019-06-16 09:17:15","2019-06-16 10:29:04"
"1294",1293,-9.5517,-9.443,-9.634,0.0556758475463106,2.3545,2.432,2.317,0.0353069249208766,-0.0945,0.028,-0.172,0.0592927616066866,"SITTING","2019-06-16 09:30:00","2019-06-16 09:17:15","2019-06-16 10:29:04"
"1295",1294,-9.54711351351351,-9.423,-9.653,0.0448267568714255,2.34011891891892,2.49,2.25,0.0433704582751765,-0.130502702702703,0.009,-0.335,0.0694871840173114,"SITTING","2019-06-16 09:31:00","2019-06-16 09:17:15","2019-06-16 10:29:04"
