"","X.1","X","mean_x","max_x","min_x","sd_x","mean_y","max_y","min_y","sd_y","mean_z","max_z","min_z","sd_z","act","time","time0_start","time1_finish"
"870",872,871,0.138764,0.229,0.038,0.0421206469513277,9.436012,9.538,9.347,0.0368846548996771,0.199252,0.225,0.177,0.00640441740121582,"LYING","2019-06-22 06:38:00","2019-06-22 06:27:11","2019-06-22 08:31:43"
"871",873,872,-2.71105504587156,-2.528,-2.796,0.0454681404358958,1.5592247706422,1.647,1.417,0.0351617713859504,9.29452752293578,9.345,9.282,0.00987347021631066,"LYING","2019-06-22 06:39:00","2019-06-22 06:27:11","2019-06-22 08:31:43"
"872",874,873,-2.66741626794258,-2.566,-2.758,0.0396931005853877,1.54106220095694,1.647,1.455,0.0340508804378689,9.31096172248804,9.316,9.302,0.00246289169073877,"LYING","2019-06-22 06:40:00","2019-06-22 06:27:11","2019-06-22 08:31:43"
"873",875,874,0.137836734693878,0.268,0.038,0.0370169140221103,9.43839591836735,9.538,9.308,0.0380002478377578,0.196571428571429,0.214,0.178,0.00648769326759721,"LYING","2019-06-22 06:41:00","2019-06-22 06:27:11","2019-06-22 08:31:43"
"874",876,875,0.130940766550523,0.268,0,0.0365538205091607,9.4379512195122,9.538,9.347,0.032960631161274,0.194170731707317,0.211,0.176,0.00691876796561592,"LYING","2019-06-22 06:42:00","2019-06-22 06:27:11","2019-06-22 08:31:43"
"875",877,876,0.135630901287554,0.229,0.038,0.0363627709334704,9.43230472103004,9.538,9.347,0.0344201577872413,0.192798283261803,0.209,0.175,0.00644255762599331,"LYING","2019-06-22 06:43:00","2019-06-22 06:27:11","2019-06-22 08:31:43"
"876",878,877,-1.61974641148325,-1.532,-1.723,0.0473762334834658,1.63587081339713,1.838,1.532,0.0518386694819816,9.53244019138756,9.539,9.526,0.00274519019267598,"LYING","2019-06-22 06:44:00","2019-06-22 06:27:11","2019-06-22 08:31:43"
"877",879,878,-1.63498564593301,-1.417,-1.762,0.0571225469485847,1.64540669856459,1.762,1.494,0.0453472939688591,9.52920574162679,9.561,9.518,0.00740781587959626,"LYING","2019-06-22 06:45:00","2019-06-22 06:27:11","2019-06-22 08:31:43"
"878",880,879,-1.65077033492823,-1.532,-1.762,0.0385377547196199,1.66556937799043,1.762,1.57,0.0368490452346787,9.52215789473684,9.526,9.518,0.00199010711163711,"LYING","2019-06-22 06:46:00","2019-06-22 06:27:11","2019-06-22 08:31:43"
"879",881,880,0.132413223140496,0.229,0.038,0.0373936487876116,9.44005371900826,9.538,9.308,0.0384671170481414,0.190785123966942,0.205,0.176,0.00616401902028975,"LYING","2019-06-22 06:47:00","2019-06-22 06:27:11","2019-06-22 08:31:43"
"880",882,881,-1.66484210526316,-1.57,-1.762,0.0404593688323952,1.66834928229665,1.762,1.532,0.0389353200335767,9.52126794258373,9.526,9.517,0.00197945604332506,"LYING","2019-06-22 06:48:00","2019-06-22 06:27:11","2019-06-22 08:31:43"
"881",883,882,0.14175,0.191,0.114,0.0254727523269691,9.44510714285714,9.538,9.385,0.0397057130749929,0.189321428571429,0.2,0.18,0.00673329797256157,"LYING","2019-06-22 06:49:00","2019-06-22 06:27:11","2019-06-22 08:31:43"
"882",884,883,-1.66611004784689,-1.57,-1.723,0.0381016144481489,1.66191387559809,1.762,1.57,0.0385296120985563,9.52045454545455,9.526,9.516,0.00199978145659134,"LYING","2019-06-22 06:50:00","2019-06-22 06:27:11","2019-06-22 08:31:43"
"883",885,884,0.132251879699248,0.191,0.038,0.0307028438274846,9.4384022556391,9.538,9.347,0.0335427611427796,0.194052631578947,0.215,0.182,0.00513561855615464,"LYING","2019-06-22 06:51:00","2019-06-22 06:27:11","2019-06-22 08:31:43"
"884",886,885,0.123602409638554,0.268,0,0.0435411206529944,9.44116867469879,9.768,9.347,0.0478652727700304,0.200273092369478,0.706,0.179,0.0459841062005122,"LYING","2019-06-22 06:52:00","2019-06-22 06:27:11","2019-06-22 08:31:43"
"885",887,886,0.131265560165975,0.191,0.038,0.0374056036437823,9.44092116182573,9.538,9.308,0.0351197654506863,0.19655601659751,0.209,0.181,0.00604203807223937,"LYING","2019-06-22 06:53:00","2019-06-22 06:27:11","2019-06-22 08:31:43"
"886",888,887,0.115507462686567,0.153,0.038,0.0359976317126424,9.43811940298508,9.538,9.385,0.0299659010190014,0.195940298507463,0.208,0.179,0.00715812866398399,"LYING","2019-06-22 06:54:00","2019-06-22 06:27:11","2019-06-22 08:31:43"
"887",889,888,-0.201,-0.201,-0.201,0,-0.009,-0.009,-0.009,0,-9.998,-9.998,-9.998,0,"LYING","2019-06-22 06:55:00","2019-06-22 06:27:11","2019-06-22 08:31:43"
"888",890,889,-1.66797607655502,-1.57,-1.762,0.037678605461622,1.64847368421053,1.723,1.532,0.0431677243916076,9.52175119617225,9.525,9.516,0.00199646586901405,"LYING","2019-06-22 06:56:00","2019-06-22 06:27:11","2019-06-22 08:31:43"
"889",891,890,-1.66232057416268,-1.57,-1.762,0.0354891317011211,1.64907177033493,1.762,1.532,0.0382062924894991,9.52095693779904,9.527,9.513,0.00226237243604617,"LYING","2019-06-22 06:57:00","2019-06-22 06:27:11","2019-06-22 08:31:43"
"890",892,891,-1.67563414634146,-1.57,-1.762,0.0443849891256533,1.65663902439024,1.762,1.532,0.0380879585601383,9.52135609756098,9.527,9.515,0.00220627989403572,"LYING","2019-06-22 06:58:00","2019-06-22 06:27:11","2019-06-22 08:31:43"
"891",893,892,0.132745762711864,0.229,0.038,0.0306748733381152,9.44815677966102,9.538,9.347,0.0356345039075083,0.192694915254237,0.208,0.174,0.00720107376694914,"LYING","2019-06-22 06:59:00","2019-06-22 06:27:11","2019-06-22 08:31:43"
"892",894,893,0.140415384615385,0.268,0.076,0.0391219616662481,9.43735384615384,9.538,9.308,0.0393829082412467,0.194507692307692,0.203,0.184,0.00464395802671021,"LYING","2019-06-22 07:00:00","2019-06-22 06:27:11","2019-06-22 08:31:43"
"893",895,894,-1.66355502392345,-1.57,-1.762,0.037907885394989,1.64925837320574,1.723,1.57,0.0380996951233821,9.52196172248804,9.527,9.518,0.00186786305798503,"LYING","2019-06-22 07:01:00","2019-06-22 06:27:11","2019-06-22 08:31:43"
"894",896,895,-1.67018181818182,-1.57,-1.8,0.0417901747578747,1.65511961722488,1.723,1.532,0.0406227963644573,9.52115311004785,9.528,9.51,0.00298481773576132,"LYING","2019-06-22 07:02:00","2019-06-22 06:27:11","2019-06-22 08:31:43"
"895",897,896,0.133525362318841,0.229,0,0.0388181224061774,9.44038405797101,9.538,9.347,0.0325220646697296,0.195826086956522,0.208,0.178,0.00584019058652683,"LYING","2019-06-22 07:03:00","2019-06-22 06:27:11","2019-06-22 08:31:43"
"896",898,897,0.135744680851064,0.229,0,0.0382415110322564,9.43823404255319,9.577,9.347,0.038253547271947,0.197787234042553,0.213,0.17,0.00723103523168799,"LYING","2019-06-22 07:04:00","2019-06-22 06:27:11","2019-06-22 08:31:43"
"897",899,898,0.1374,0.268,0.038,0.0388583675322668,9.4386,9.5,9.347,0.0378894324437449,0.197466666666667,0.211,0.189,0.00622896460095897,"LYING","2019-06-22 07:05:00","2019-06-22 06:27:11","2019-06-22 08:31:43"
"898",900,899,0.13467680608365,0.268,0.038,0.0385442904018791,9.43638022813688,9.538,9.347,0.0335473902687061,0.196627376425856,0.211,0.184,0.00530931878788141,"LYING","2019-06-22 07:06:00","2019-06-22 06:27:11","2019-06-22 08:31:43"
"899",901,900,0.130750988142293,0.229,0.038,0.0354317649751998,9.44098814229249,9.577,9.347,0.0369631393196063,0.196739130434783,0.218,0.185,0.00660350514448476,"LYING","2019-06-22 07:07:00","2019-06-22 06:27:11","2019-06-22 08:31:43"
"900",902,901,-1.66206698564593,-1.57,-1.762,0.0446755968386458,1.65951196172249,1.762,1.57,0.04253303128699,9.52174162679426,9.528,9.515,0.00233909894602121,"LYING","2019-06-22 07:08:00","2019-06-22 06:27:11","2019-06-22 08:31:43"
"901",903,902,0.133772241992883,0.229,0.038,0.0359166407655851,9.43376512455516,9.538,9.347,0.0364349958448821,0.197,0.213,0.175,0.0076769599637952,"LYING","2019-06-22 07:09:00","2019-06-22 06:27:11","2019-06-22 08:31:43"
"902",904,903,2.681,2.681,2.681,0,-9.443,-9.443,-9.443,0,-3.189,-3.189,-3.189,0,"LYING","2019-06-22 07:10:00","2019-06-22 06:27:11","2019-06-22 08:31:43"
"903",905,904,-1.65006220095694,-1.57,-1.762,0.0355657700191571,1.63456937799043,1.723,1.532,0.042512172692243,9.52866985645933,9.534,9.524,0.00198094297632487,"LYING","2019-06-22 07:11:00","2019-06-22 06:27:11","2019-06-22 08:31:43"
"904",906,905,-4.50635609756098,14.404,-8.312,2.16356321817587,-0.314019512195122,1.034,-4.137,0.406092027638472,8.46764390243903,8.717,-2.492,0.892158719845556,"LYING","2019-06-22 07:12:00","2019-06-22 06:27:11","2019-06-22 08:31:43"
"905",907,906,0.128963562753036,0.229,0,0.0390344163373799,9.44064372469635,9.538,9.347,0.0362849297802776,0.196218623481781,0.211,0.184,0.00547803979984763,"LYING","2019-06-22 07:13:00","2019-06-22 06:27:11","2019-06-22 08:31:43"
"906",908,907,0.0596473029045643,4.137,-3.524,0.646507305387788,7.4364979253112,11.684,0.153,3.54978427528172,2.62830705394191,9.932,0.16,3.97026817801078,"LYING","2019-06-22 07:14:00","2019-06-22 06:27:11","2019-06-22 08:31:43"
"907",909,908,-4.95020975609756,-4.865,-5.056,0.0305675064958136,-0.295317073170732,-0.191,-0.383,0.0407192919448474,8.45950731707317,8.47,8.439,0.00480871299910852,"LYING","2019-06-22 07:15:00","2019-06-22 06:27:11","2019-06-22 08:31:43"
"908",910,909,-4.94013658536585,-4.367,-5.056,0.0585446107602352,-0.290873170731707,0.038,-0.421,0.0521474484946773,8.46084878048781,8.544,8.446,0.00763451662476,"LYING","2019-06-22 07:16:00","2019-06-22 06:27:11","2019-06-22 08:31:43"
"909",911,910,-5.07875609756098,-4.98,-5.171,0.037260332484469,-0.542087804878049,-0.459,-0.651,0.0373582562673138,8.3702243902439,8.381,8.358,0.00471838189320235,"LYING","2019-06-22 07:17:00","2019-06-22 06:27:11","2019-06-22 08:31:43"
"910",912,911,-5.08061463414634,-4.98,-5.171,0.0366683972027606,-0.534443902439024,-0.421,-0.612,0.0370049416995421,8.3718243902439,8.39,8.357,0.00531261818728067,"LYING","2019-06-22 07:18:00","2019-06-22 06:27:11","2019-06-22 08:31:43"
"911",913,912,-5.08451707317073,-4.98,-5.209,0.0380042045044904,-0.544512195121951,-0.459,-0.689,0.0392573971743278,8.369,8.38,8.354,0.00464209215848214,"LYING","2019-06-22 07:19:00","2019-06-22 06:27:11","2019-06-22 08:31:43"
"912",914,913,-5.08256650246305,-4.98,-5.209,0.0404054851325385,-0.538384236453202,-0.421,-0.651,0.0392947751519314,8.36578325123152,8.375,8.351,0.00461833574144734,"LYING","2019-06-22 07:20:00","2019-06-22 06:27:11","2019-06-22 08:31:43"
"913",915,914,-5.08300483091787,-5.018,-5.209,0.0365008973934824,-0.547734299516908,-0.421,-0.651,0.0370118313852797,8.36763768115942,8.38,8.351,0.00624726195829149,"LYING","2019-06-22 07:21:00","2019-06-22 06:27:11","2019-06-22 08:31:43"
"914",916,915,-5.08234634146341,-4.98,-5.171,0.034555894602015,-0.539687804878049,-0.459,-0.651,0.036796873502644,8.36778048780488,8.377,8.356,0.00464585095902017,"LYING","2019-06-22 07:22:00","2019-06-22 06:27:11","2019-06-22 08:31:43"
"915",917,916,-5.12191707317073,-5.018,-5.209,0.0419739409262685,-0.540960975609756,-0.459,-0.612,0.0378562611577985,8.34745365853658,8.358,8.337,0.00445940829413629,"LYING","2019-06-22 07:23:00","2019-06-22 06:27:11","2019-06-22 08:31:43"
"916",918,917,-5.1161756097561,-5.018,-5.209,0.0382923274740043,-0.537634146341463,-0.421,-0.651,0.0394902296787005,8.34634146341463,8.359,8.331,0.00575568668539808,"LYING","2019-06-22 07:24:00","2019-06-22 06:27:11","2019-06-22 08:31:43"
"917",919,918,-5.12546829268293,-5.056,-5.248,0.0409599902764067,-0.537463414634146,-0.421,-0.689,0.0367201242849041,8.34600975609756,8.359,8.333,0.00489196043534745,"LYING","2019-06-22 07:25:00","2019-06-22 06:27:11","2019-06-22 08:31:43"
"918",920,919,-0.738289795918367,-0.651,-0.842,0.0376231543030656,9.51171836734694,9.615,9.423,0.0402715967590093,0.12225306122449,0.136,0.108,0.00589119591941995,"LYING","2019-06-22 07:26:00","2019-06-22 06:27:11","2019-06-22 08:31:43"
"919",921,920,-0.734295774647887,-0.612,-0.804,0.0391347103390318,9.51508450704225,9.615,9.423,0.0380224544480432,0.11987323943662,0.141,0.106,0.00708102005860897,"LYING","2019-06-22 07:27:00","2019-06-22 06:27:11","2019-06-22 08:31:43"
"920",922,921,-5.1208487804878,-5.018,-5.171,0.0357313170840977,-0.537439024390244,-0.421,-0.651,0.0401109055512532,8.34481463414634,8.356,8.333,0.00520885186323658,"LYING","2019-06-22 07:28:00","2019-06-22 06:27:11","2019-06-22 08:31:43"
"921",923,922,-5.11820975609756,-5.056,-5.248,0.0442146047918672,-0.539312195121951,-0.459,-0.612,0.0318122571266352,8.3479756097561,8.361,8.336,0.00536184690194578,"LYING","2019-06-22 07:29:00","2019-06-22 06:27:11","2019-06-22 08:31:43"
"922",924,923,-0.741986013986014,-0.612,-0.842,0.038608513925878,9.50858391608392,9.615,9.385,0.0445313800659197,0.123993006993007,0.139,0.107,0.00629340674596251,"LYING","2019-06-22 07:30:00","2019-06-22 06:27:11","2019-06-22 08:31:43"
"923",925,924,-0.749228571428571,-0.651,-0.842,0.0458309462072528,9.5044,9.577,9.423,0.0471650418898427,0.1242,0.136,0.107,0.00767654946995757,"LYING","2019-06-22 07:31:00","2019-06-22 06:27:11","2019-06-22 08:31:43"
"924",926,925,-5.12528,-5.018,-5.209,0.0422790633290275,-0.536915,-0.459,-0.651,0.0359280097475787,8.344675,8.357,8.333,0.00509994334385719,"LYING","2019-06-22 07:32:00","2019-06-22 06:27:11","2019-06-22 08:31:43"
"925",927,926,-5.12366666666667,-5.018,-5.248,0.0404727249799742,-0.536157142857143,-0.459,-0.651,0.0369916461722713,8.34387142857143,8.358,8.333,0.00512500604337557,"LYING","2019-06-22 07:33:00","2019-06-22 06:27:11","2019-06-22 08:31:43"
"926",928,927,-5.12215609756097,-5.056,-5.209,0.0360223926052955,-0.536878048780488,-0.459,-0.612,0.0370521592620187,8.34388780487805,8.361,8.331,0.00484080871150168,"LYING","2019-06-22 07:34:00","2019-06-22 06:27:11","2019-06-22 08:31:43"
"927",929,928,-0.738673553719008,-0.651,-0.842,0.037398782389914,9.5149958677686,9.615,9.423,0.0447899197623127,0.120586776859504,0.135,0.105,0.00618815549307168,"LYING","2019-06-22 07:35:00","2019-06-22 06:27:11","2019-06-22 08:31:43"
"928",930,929,-0.74,-0.651,-0.842,0.0413825871414357,9.5135,9.615,9.423,0.0391373806980137,0.121256097560976,0.139,0.109,0.0071557815278497,"LYING","2019-06-22 07:36:00","2019-06-22 06:27:11","2019-06-22 08:31:43"
"929",931,930,-0.734401639344262,-0.651,-0.804,0.0379232840159251,9.51177049180328,9.615,9.385,0.0448996662686135,0.122717213114754,0.136,0.105,0.00679308765863759,"LYING","2019-06-22 07:37:00","2019-06-22 06:27:11","2019-06-22 08:31:43"
"930",932,931,-5.11838048780488,-5.018,-5.209,0.041324773106575,-0.53729756097561,-0.459,-0.651,0.0356243230950818,8.34413170731707,8.355,8.334,0.00456298185875528,"LYING","2019-06-22 07:38:00","2019-06-22 06:27:11","2019-06-22 08:31:43"
"931",933,932,-0.738718309859155,-0.651,-0.842,0.0359412292553304,9.51534154929577,9.615,9.385,0.0432497827653733,0.12144014084507,0.14,0.106,0.00638128402798504,"LYING","2019-06-22 07:39:00","2019-06-22 06:27:11","2019-06-22 08:31:43"
"932",934,933,-5.12213658536585,-5.018,-5.171,0.0383560573487676,-0.535209756097561,-0.459,-0.651,0.0428585212709031,8.34189756097561,8.354,8.331,0.00437172778497478,"LYING","2019-06-22 07:40:00","2019-06-22 06:27:11","2019-06-22 08:31:43"
"933",935,934,-0.73538,-0.612,-0.842,0.0346169457307676,9.515512,9.577,9.423,0.0433549126374303,0.120152,0.137,0.108,0.00537292932001824,"LYING","2019-06-22 07:41:00","2019-06-22 06:27:11","2019-06-22 08:31:43"
"934",936,935,-0.740258741258741,-0.612,-0.842,0.0400697135111564,9.50323426573427,9.577,9.385,0.0406683334801842,0.124632867132867,0.144,0.11,0.006314686598591,"LYING","2019-06-22 07:42:00","2019-06-22 06:27:11","2019-06-22 08:31:43"
"935",937,936,0.134,0.134,0.134,0,-9.921,-9.921,-9.921,0,-0.411,-0.411,-0.411,0,"LYING","2019-06-22 07:43:00","2019-06-22 06:27:11","2019-06-22 08:31:43"
"936",938,937,-0.734780487804878,-0.689,-0.804,0.0324595996548956,9.51212195121951,9.615,9.385,0.0517383779809297,0.122121951219512,0.141,0.112,0.00693611967151382,"LYING","2019-06-22 07:44:00","2019-06-22 06:27:11","2019-06-22 08:31:43"
"937",939,938,-5.12585365853659,-5.056,-5.209,0.0345843392073963,-0.542068292682927,-0.421,-0.612,0.0373313885108659,8.34185853658536,8.36,8.332,0.00476347292618616,"LYING","2019-06-22 07:45:00","2019-06-22 06:27:11","2019-06-22 08:31:43"
"938",940,939,-0.73696812749004,-0.612,-0.842,0.0401827696914944,9.50668525896414,9.577,9.385,0.0434878436098262,0.122282868525896,0.137,0.108,0.00634063603581261,"LYING","2019-06-22 07:46:00","2019-06-22 06:27:11","2019-06-22 08:31:43"
"939",941,940,-0.74486,-0.651,-0.804,0.0325603609997453,9.5199,9.577,9.385,0.0400873794599731,0.122564,0.139,0.109,0.00647127604531119,"LYING","2019-06-22 07:47:00","2019-06-22 06:27:11","2019-06-22 08:31:43"
"940",942,941,-0.736167883211679,-0.612,-0.842,0.0371240015651073,9.51467883211679,9.577,9.423,0.0362286055206619,0.120693430656934,0.14,0.102,0.00549800102707418,"LYING","2019-06-22 07:48:00","2019-06-22 06:27:11","2019-06-22 08:31:43"
"941",943,942,-0.737921568627451,-0.651,-0.804,0.0377247097469311,9.51882352941176,9.615,9.423,0.0461860177466527,0.126294117647059,0.138,0.118,0.00529639166847415,"LYING","2019-06-22 07:49:00","2019-06-22 06:27:11","2019-06-22 08:31:43"
"942",944,943,-5.11490452261306,-5.018,-5.209,0.0382064557669376,-0.538467336683417,-0.421,-0.651,0.0347009982746139,8.34581909547738,8.359,8.331,0.0065680153349648,"LYING","2019-06-22 07:50:00","2019-06-22 06:27:11","2019-06-22 08:31:43"
"943",945,944,-0.73572695035461,-0.651,-0.842,0.0391456798804162,9.50691134751773,9.577,9.385,0.0428647124315938,0.125609929078014,0.14,0.11,0.00522078115485014,"LYING","2019-06-22 07:51:00","2019-06-22 06:27:11","2019-06-22 08:31:43"
"944",946,945,-5.12788780487805,-5.018,-5.209,0.0405000859059969,-0.538756097560976,-0.459,-0.689,0.0418655530683153,8.34273658536585,8.357,8.329,0.00531450826389777,"LYING","2019-06-22 07:52:00","2019-06-22 06:27:11","2019-06-22 08:31:43"
"945",947,946,-5.13087804878049,-4.98,-5.248,0.0433280889296048,-0.541375609756097,-0.459,-0.689,0.0371727602967853,8.34373658536585,8.356,8.333,0.0044960634250792,"LYING","2019-06-22 07:53:00","2019-06-22 06:27:11","2019-06-22 08:31:43"
"946",948,947,-5.12756097560976,-5.056,-5.209,0.0391177513365961,-0.533360975609756,-0.421,-0.612,0.0350965955421799,8.3453756097561,8.361,8.332,0.00537882469886146,"LYING","2019-06-22 07:54:00","2019-06-22 06:27:11","2019-06-22 08:31:43"
"947",949,948,-0.728581967213115,-0.612,-0.804,0.0392233952534555,9.51127049180328,9.615,9.423,0.0434444040703129,0.123233606557377,0.142,0.1,0.0073495008162363,"LYING","2019-06-22 07:55:00","2019-06-22 06:27:11","2019-06-22 08:31:43"
"948",950,949,-2.30336111111111,-0.555,-4.175,0.792790952549564,-9.91961111111111,-5.736,-14.03,1.45987589057187,-0.536694444444444,0.038,-1.321,0.370219303305058,"LYING","2019-06-22 07:56:00","2019-06-22 06:27:11","2019-06-22 08:31:43"
"949",951,950,-5.12976097560976,-5.018,-5.363,0.044111783573371,-0.5276,-0.421,-0.612,0.0359279780650559,8.34344390243902,8.371,8.333,0.00658600896659612,"LYING","2019-06-22 07:57:00","2019-06-22 06:27:11","2019-06-22 08:31:43"
"950",952,951,-5.12193170731707,-5.018,-5.209,0.0412750841083239,-0.532639024390244,-0.421,-0.612,0.0331210856218363,8.34426341463414,8.355,8.331,0.00470699084266398,"LYING","2019-06-22 07:58:00","2019-06-22 06:27:11","2019-06-22 08:31:43"
"951",953,952,-5.12677073170732,-5.018,-5.209,0.0408793193070898,-0.535439024390244,-0.459,-0.651,0.0387488448787274,8.34409756097561,8.355,8.33,0.00499021040682169,"LYING","2019-06-22 07:59:00","2019-06-22 06:27:11","2019-06-22 08:31:43"
"952",954,953,-5.1260487804878,-5.018,-5.209,0.0384091436338013,-0.53320487804878,-0.459,-0.651,0.0386466772486653,8.34463414634146,8.36,8.328,0.00494259248458492,"LYING","2019-06-22 08:00:00","2019-06-22 06:27:11","2019-06-22 08:31:43"
"953",955,954,-0.733625,-0.651,-0.766,0.0270375141962615,9.49691666666666,9.577,9.462,0.037210233125787,0.124166666666667,0.136,0.108,0.00818092514523169,"LYING","2019-06-22 08:01:00","2019-06-22 06:27:11","2019-06-22 08:31:43"
"954",956,955,-0.734995951417004,-0.651,-0.842,0.0339427420760302,9.5140971659919,9.615,9.423,0.043243105001227,0.12119028340081,0.149,0.103,0.00764615230304163,"LYING","2019-06-22 08:02:00","2019-06-22 06:27:11","2019-06-22 08:31:43"
"955",957,956,-0.730319444444445,-0.651,-0.804,0.0331238101415969,9.52206944444444,9.615,9.423,0.0445777952534157,0.118479166666667,0.136,0.103,0.00613378006124456,"LYING","2019-06-22 08:03:00","2019-06-22 06:27:11","2019-06-22 08:31:43"
"956",958,957,-5.12809268292683,-5.018,-5.209,0.0393310010332363,-0.5382,-0.459,-0.612,0.035877023069281,8.34563414634146,8.364,8.328,0.0053282271706827,"LYING","2019-06-22 08:04:00","2019-06-22 06:27:11","2019-06-22 08:31:43"
